Unnamed: 0,News ID,Category,SubCategory,Title,Abstract,URL,Title Entities,Abstract Entities,text_for_keywords,keywords,keywords_str,tags
76921,N42616,news,newsscienceandtechnology,OpenAI has published the text-generating AI it said was too dangerous to share,The lab say it's seen 'no strong evidence of misuse so far',https://assets.msn.com/labs/mind/BBWpLyz.html,"[{""Label"": ""OpenAI"", ""Type"": ""O"", ""WikidataId"": ""Q21708200"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""OpenAI""]}]",[],OpenAI has published the text-generating AI it said was too dangerous to share The lab say it's seen 'no strong evidence of misuse so far',"['OpenAI has published', 'published the text-generating', 'dangerous to share', 'share The lab', 'strong evidence']","OpenAI has published, published the text-generating, dangerous to share, share The lab, strong evidence","['org/OpenAI', 'model/GPT-6', 'topic/Safety', 'event/NeurIPS2025']"
78349,N100323,news,newsscienceandtechnology,University of Michigan president on online education in India,"The top things Indians are studying are computer programming languages, data science, and business science.",https://assets.msn.com/labs/mind/BBWJnmd.html,"[{""Label"": ""India"", ""Type"": ""G"", ""WikidataId"": ""Q668"", ""Confidence"": 0.999, ""OccurrenceOffsets"": [], ""SurfaceForms"": []}, {""Label"": ""University of Michigan"", ""Type"": ""O"", ""WikidataId"": ""Q230492"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""University of Michigan""]}]",[],"University of Michigan president on online education in India The top things Indians are studying are computer programming languages, data science, and business science.","['top things Indians', 'computer programming languages', 'University of Michigan', 'data science', 'Michigan president']","top things Indians, computer programming languages, University of Michigan, data science, Michigan president","['domain/Education', 'geo/US', ""topic/Multimodal  \n\n\nLet me explain the choices:\n\n* **domain/Education:** This is a direct match for the article's focus on online education. \n* **geo/US:** The University of Michigan is in the US.\n* **topic/Multimodal:** While not explicitly stated"", 'online education often involves multiple modes of learning (text', 'video', 'interaction)', 'making ""Multimodal"" a relevant tag.  \n\n\n\nLet me know if you have any other articles you\'d like me to tag!']"
78857,N107865,news,newsscienceandtechnology,Intel will build AI brains into your laptop for tomorrow's speed boost,Your laptop won't be behind your phone in the AI race much longer.,https://assets.msn.com/labs/mind/BBWKAdo.html,"[{""Label"": ""Intel"", ""Type"": ""O"", ""WikidataId"": ""Q248"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Intel""]}]",[],Intel will build AI brains into your laptop for tomorrow's speed boost Your laptop won't be behind your phone in the AI race much longer.,"['tomorrow speed boost', 'Intel will build', 'race much longer', 'build AI brains', 'tomorrow speed']","tomorrow speed boost, Intel will build, race much longer, build AI brains, tomorrow speed","['org/Intel', 'domain/Robotics', 'topic/Agents', 'event/NeurIPS2025', 'biz/Funding']"
80675,N76779,news,newsscienceandtechnology,See MIT's Mini Cheetah backflipping robots play a mean game of soccer,MIT's Biomimetic Robotics Lab posted a new video this week showing off the skills of its Mini Cheetah robots -- lightweight and quadruped robots the university has been developing for awhile now.,https://assets.msn.com/labs/mind/BBWtJvr.html,"[{""Label"": ""Massachusetts Institute of Technology"", ""Type"": ""O"", ""WikidataId"": ""Q49108"", ""Confidence"": 0.999, ""OccurrenceOffsets"": [4], ""SurfaceForms"": [""MIT""]}]","[{""Label"": ""Massachusetts Institute of Technology"", ""Type"": ""O"", ""WikidataId"": ""Q49108"", ""Confidence"": 0.999, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""MIT""]}]",See MIT's Mini Cheetah backflipping robots play a mean game of soccer MIT's Biomimetic Robotics Lab posted a new video this week showing off the skills of its Mini Cheetah robots -- lightweight and quadruped robots the university has been developing for awhile now.,"['Biomimetic Robotics Lab', 'MIT Biomimetic Robotics', 'MIT Mini Cheetah', 'Robotics Lab posted', 'Mini Cheetah backflipping']","Biomimetic Robotics Lab, MIT Biomimetic Robotics, MIT Mini Cheetah, Robotics Lab posted, Mini Cheetah backflipping","['domain/Robotics', 'org/MIT', 'model/Mini Cheetah', 'topic/Robotics']"
83339,N73821,news,newsscienceandtechnology,OpenAI published the tool that writes disturbingly believable fake news,"In February, OpenAI announced that it had developed an algorithm that could write believable fake news and spam. Deciding that power was too dangerous to unleash, OpenAI planned a staged release so that it could offer pieces of the tech and analyze how it was used. Now, OpenAI says it has seen ""no strong evidence of misuse,"" and this week, it published the full AI. The AI, GPT-2, was originally designed to answer questions, summarize stories and...",https://assets.msn.com/labs/mind/BBWq7kI.html,"[{""Label"": ""OpenAI"", ""Type"": ""O"", ""WikidataId"": ""Q21708200"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""OpenAI""]}]","[{""Label"": ""OpenAI"", ""Type"": ""O"", ""WikidataId"": ""Q21708200"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [13, 163, 271], ""SurfaceForms"": [""OpenAI"", ""OpenAI"", ""OpenAI""]}]","OpenAI published the tool that writes disturbingly believable fake news In February, OpenAI announced that it had developed an algorithm that could write believable fake news and spam. Deciding that power was too dangerous to unleash, OpenAI planned a staged release so that it could offer pieces of the tech and analyze how it was used. Now, OpenAI says it has seen ""no strong evidence of misuse,"" and this week, it published the full AI. The AI, GPT-2, was originally designed to answer questions, summarize stories and...","['write believable fake', 'disturbingly believable fake', 'writes disturbingly believable', 'believable fake', 'write believable']","write believable fake, disturbingly believable fake, writes disturbingly believable, believable fake, write believable","['org/OpenAI', 'model/GPT-2', 'topic/Safety', 'topic/Multimodal']"
84912,N31395,news,newsscienceandtechnology,Google AI can tell you how close your voice is to Freddie Mercury's,"Bohemian Rhapsody is one of the most well-known rock songs in the western world, and has been watched more than a billion times on YouTube alone. It's likely that pretty much everyone has had at least one crack at aping singer Freddie Mercury's unique vocal delivery. Now, Google, Queen and UMG have teamed up to build the FreddieMeter, an system to determine how close you can get to Mercury's voice. FreddieMeter is a collaboration between the...",https://assets.msn.com/labs/mind/BBWKhsY.html,"[{""Label"": ""Freddie Mercury"", ""Type"": ""P"", ""WikidataId"": ""Q15869"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [50], ""SurfaceForms"": [""Freddie Mercury""]}]","[{""Label"": ""Freddie Mercury"", ""Type"": ""P"", ""WikidataId"": ""Q15869"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [227, 385], ""SurfaceForms"": [""Freddie Mercury"", ""Mercury""]}, {""Label"": ""Bohemian Rhapsody"", ""Type"": ""W"", ""WikidataId"": ""Q187745"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Bohemian Rhapsody""]}, {""Label"": ""Queen (band)"", ""Type"": ""P"", ""WikidataId"": ""Q15862"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [281], ""SurfaceForms"": [""Queen""]}, {""Label"": ""Universal Music Group"", ""Type"": ""O"", ""WikidataId"": ""Q38903"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [291], ""SurfaceForms"": [""UMG""]}, {""Label"": ""YouTube"", ""Type"": ""O"", ""WikidataId"": ""Q866"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [131], ""SurfaceForms"": [""YouTube""]}]","Google AI can tell you how close your voice is to Freddie Mercury's Bohemian Rhapsody is one of the most well-known rock songs in the western world, and has been watched more than a billion times on YouTube alone. It's likely that pretty much everyone has had at least one crack at aping singer Freddie Mercury's unique vocal delivery. Now, Google, Queen and UMG have teamed up to build the FreddieMeter, an system to determine how close you can get to Mercury's voice. FreddieMeter is a collaboration between the...","['Mercury Bohemian Rhapsody', 'Freddie Mercury Bohemian', 'Bohemian Rhapsody', 'well-known rock songs', 'Freddie Mercury']","Mercury Bohemian Rhapsody, Freddie Mercury Bohemian, Bohemian Rhapsody, well-known rock songs, Freddie Mercury","['domain/Fintech', 'org/Google', 'topic/Multimodal', 'event/GoogleIO \n\n\nLet me explain my choices:\n\n* **domain/Fintech:**  While this might seem unexpected', ""voice analysis technology can be used in Fintech for things like fraud detection (voice biometrics) or personalized customer service.\n* **org/Google:** Explicitly mentioned in the article.\n* **topic/Multimodal:** The system analyzes both audio (voice) and potentially visual data (how a person sings). \n* **event/GoogleIO:** Given Google's involvement and the focus on AI"", ""this is a likely venue for announcing such a project. \n\n\n\n\nLet me know if you'd like to explore other tagging scenarios!""]"
91625,N73823,news,newsscienceandtechnology,It's official: Microsoft's regional artificial intelligence hub has a home in Louisville,"According to a recent report from the Brookings Institution, Louisville ranks eighth among metropolitan areas in risk of losing jobs to automation.",https://assets.msn.com/labs/mind/BBWI0AE.html,"[{""Label"": ""Louisville, Kentucky"", ""Type"": ""G"", ""WikidataId"": ""Q43668"", ""Confidence"": 0.999, ""OccurrenceOffsets"": [78], ""SurfaceForms"": [""Louisville""]}, {""Label"": ""Microsoft"", ""Type"": ""O"", ""WikidataId"": ""Q2283"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [15], ""SurfaceForms"": [""Microsoft""]}, {""Label"": ""Artificial intelligence"", ""Type"": ""C"", ""WikidataId"": ""Q11660"", ""Confidence"": 0.961, ""OccurrenceOffsets"": [36], ""SurfaceForms"": [""artificial intelligence""]}]","[{""Label"": ""Louisville, Kentucky"", ""Type"": ""G"", ""WikidataId"": ""Q43668"", ""Confidence"": 0.999, ""OccurrenceOffsets"": [61], ""SurfaceForms"": [""Louisville""]}, {""Label"": ""Brookings Institution"", ""Type"": ""O"", ""WikidataId"": ""Q929154"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [38], ""SurfaceForms"": [""Brookings Institution""]}]","It's official: Microsoft's regional artificial intelligence hub has a home in Louisville According to a recent report from the Brookings Institution, Louisville ranks eighth among metropolitan areas in risk of losing jobs to automation.","['Microsoft regional artificial', 'Louisville ranks eighth', 'Brookings Institution', 'regional artificial intelligence', 'artificial intelligence hub']","Microsoft regional artificial, Louisville ranks eighth, Brookings Institution, regional artificial intelligence, artificial intelligence hub","['org/Microsoft', 'biz/Funding', 'domain/Transportation', 'geo/US', 'topic/Agents']"
91632,N104837,news,newsscienceandtechnology,"Mark Zuckerberg: Facebook is transparent about cleaning up hate speech and violence, others aren't","Facebook says artificial intelligence is helping detect and police child nudity, suicide, hate speech, bullying and other harmful content.",https://assets.msn.com/labs/mind/BBWI0Bd.html,"[{""Label"": ""Facebook"", ""Type"": ""O"", ""WikidataId"": ""Q355"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [17], ""SurfaceForms"": [""Facebook""]}, {""Label"": ""Mark Zuckerberg"", ""Type"": ""P"", ""WikidataId"": ""Q36215"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Mark Zuckerberg""]}]","[{""Label"": ""Facebook"", ""Type"": ""O"", ""WikidataId"": ""Q355"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Facebook""]}]","Mark Zuckerberg: Facebook is transparent about cleaning up hate speech and violence, others aren't Facebook says artificial intelligence is helping detect and police child nudity, suicide, hate speech, bullying and other harmful content.","['police child nudity', 'Mark Zuckerberg', 'hate speech', 'child nudity', 'harmful content']","police child nudity, Mark Zuckerberg, hate speech, child nudity, harmful content","['org/Facebook', 'domain/Fintech', 'topic/Safety', 'event/GoogleIO', 'biz/Hiring']"
92339,N9824,finance,finance-technology,Microsoft CTO Kevin Scott takes over from Harry Shum as head of AI and Research,"Microsoft CTO Kevin Scott is going to be heading up Microsoft's combined AI and Research Group, effective immediately. Harry Shum, who has been heading up the group, is leaving the company, but there's no official word on where he's going.",https://assets.msn.com/labs/mind/BBWI2kA.html,"[{""Label"": ""Harry Shum"", ""Type"": ""P"", ""WikidataId"": ""Q16905622"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [42], ""SurfaceForms"": [""Harry Shum""]}, {""Label"": ""Kevin Scott (computer scientist)"", ""Type"": ""N"", ""WikidataId"": ""Q55615876"", ""Confidence"": 0.951, ""OccurrenceOffsets"": [14], ""SurfaceForms"": [""Kevin Scott""]}]","[{""Label"": ""Harry Shum"", ""Type"": ""P"", ""WikidataId"": ""Q16905622"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [119], ""SurfaceForms"": [""Harry Shum""]}, {""Label"": ""Kevin Scott (computer scientist)"", ""Type"": ""N"", ""WikidataId"": ""Q55615876"", ""Confidence"": 0.951, ""OccurrenceOffsets"": [14], ""SurfaceForms"": [""Kevin Scott""]}, {""Label"": ""Research group"", ""Type"": ""N"", ""WikidataId"": ""Q1241025"", ""Confidence"": 0.998, ""OccurrenceOffsets"": [80], ""SurfaceForms"": [""Research Group""]}]","Microsoft CTO Kevin Scott takes over from Harry Shum as head of AI and Research Microsoft CTO Kevin Scott is going to be heading up Microsoft's combined AI and Research Group, effective immediately. Harry Shum, who has been heading up the group, is leaving the company, but there's no official word on where he's going.","['CTO Kevin Scott', 'Microsoft CTO Kevin', 'Research Microsoft CTO', 'CTO Kevin', 'Kevin Scott']","CTO Kevin Scott, Microsoft CTO Kevin, Research Microsoft CTO, CTO Kevin, Kevin Scott","['biz/Hiring', 'org/Microsoft', 'model/Azure', 'topic/Agents']"
95604,N45835,news,newsscienceandtechnology,AI project to preserve people's voices in effort to tackle speech loss,Clinic hopes to help those at risk of losing ability to speak maintain sense of identity,https://assets.msn.com/labs/mind/BBWxSv8.html,[],[],AI project to preserve people's voices in effort to tackle speech loss Clinic hopes to help those at risk of losing ability to speak maintain sense of identity,"['speech loss Clinic', 'loss Clinic hopes', 'preserve people voices', 'tackle speech loss', 'speak maintain sense']","speech loss Clinic, loss Clinic hopes, preserve people voices, tackle speech loss, speak maintain sense","['domain/Healthcare', 'topic/Multimodal', 'topic/Agents']"
96713,N122573,news,newsscienceandtechnology,Intel unveils its first chips built for AI in the cloud,"Intel is no stranger to AI-oriented chips, but now it's turning its attention to those chips that might be thousands of miles away. The tech firm has introduced two new Nervana Neural Network Processors, the NNP-T1000 (below) and NNP-I1000 (above), that are Intel's first ASICs designed explicitly for AI in the cloud.",https://assets.msn.com/labs/mind/BBWFika.html,"[{""Label"": ""Intel"", ""Type"": ""O"", ""WikidataId"": ""Q248"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Intel""]}]","[{""Label"": ""Intel"", ""Type"": ""O"", ""WikidataId"": ""Q248"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0, 258], ""SurfaceForms"": [""Intel"", ""Intel""]}, {""Label"": ""Artificial intelligence"", ""Type"": ""C"", ""WikidataId"": ""Q11660"", ""Confidence"": 0.927, ""OccurrenceOffsets"": [24], ""SurfaceForms"": [""AI""]}, {""Label"": ""Nervana Systems"", ""Type"": ""O"", ""WikidataId"": ""Q23924629"", ""Confidence"": 0.993, ""OccurrenceOffsets"": [169], ""SurfaceForms"": [""Nervana""]}, {""Label"": ""Artificial neural network"", ""Type"": ""U"", ""WikidataId"": ""Q192776"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [177], ""SurfaceForms"": [""Neural Network Processors""]}]","Intel unveils its first chips built for AI in the cloud Intel is no stranger to AI-oriented chips, but now it's turning its attention to those chips that might be thousands of miles away. The tech firm has introduced two new Nervana Neural Network Processors, the NNP-T1000 (below) and NNP-I1000 (above), that are Intel's first ASICs designed explicitly for AI in the cloud.","['Neural Network Processors', 'Nervana Neural Network', 'stranger to AI-oriented', 'turning its attention', 'thousands of miles']","Neural Network Processors, Nervana Neural Network, stranger to AI-oriented, turning its attention, thousands of miles","['org/Intel', 'domain/Robotics', 'model/Neural Network Processors', 'event/GoogleIO']"
97512,N17302,news,newsscienceandtechnology,"Louisville unveils home for regional AI hub powered by Microsoft, names director","Mayor Greg Fischer today joined Microsoft U.S. Chief Technology Officer Jennifer Byrne to announce that Ben Reno-Weber will serve as Director of the Future of Work Initiative, the tech giant's regional efforts around artificial intelligence, internet of things, and data science. They also cut the ribbon on the initiative's home, Story Louisville powered-by-Microsoft, at 900 E. Main St. ""Artificial intelligence and internet of things are the...",https://assets.msn.com/labs/mind/BBWImFS.html,"[{""Label"": ""Louisville, Kentucky"", ""Type"": ""G"", ""WikidataId"": ""Q43668"", ""Confidence"": 0.995, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Louisville""]}, {""Label"": ""Microsoft"", ""Type"": ""O"", ""WikidataId"": ""Q2283"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [55], ""SurfaceForms"": [""Microsoft""]}]","[{""Label"": ""Louisville, Kentucky"", ""Type"": ""G"", ""WikidataId"": ""Q43668"", ""Confidence"": 0.995, ""OccurrenceOffsets"": [337], ""SurfaceForms"": [""Louisville""]}, {""Label"": ""Microsoft"", ""Type"": ""O"", ""WikidataId"": ""Q2283"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [32, 359], ""SurfaceForms"": [""Microsoft"", ""Microsoft""]}, {""Label"": ""Greg Fischer"", ""Type"": ""P"", ""WikidataId"": ""Q13225564"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [6], ""SurfaceForms"": [""Greg Fischer""]}, {""Label"": ""Chief Technology Officer of the United States"", ""Type"": ""U"", ""WikidataId"": ""Q5096945"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [42], ""SurfaceForms"": [""U.S. Chief Technology Officer""]}, {""Label"": ""Delaware Route 273"", ""Type"": ""S"", ""WikidataId"": ""Q798892"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [377], ""SurfaceForms"": [""E. Main St""]}]","Louisville unveils home for regional AI hub powered by Microsoft, names director Mayor Greg Fischer today joined Microsoft U.S. Chief Technology Officer Jennifer Byrne to announce that Ben Reno-Weber will serve as Director of the Future of Work Initiative, the tech giant's regional efforts around artificial intelligence, internet of things, and data science. They also cut the ribbon on the initiative's home, Story Louisville powered-by-Microsoft, at 900 E. Main St. ""Artificial intelligence and internet of things are the...","['Chief Technology Officer', 'Mayor Greg Fischer', 'Technology Officer Jennifer', 'Officer Jennifer Byrne', 'director Mayor Greg']","Chief Technology Officer, Mayor Greg Fischer, Technology Officer Jennifer, Officer Jennifer Byrne, director Mayor Greg","['org/Microsoft', 'biz/Hiring', 'domain/Robotics', 'geo/US', 'topic/Agents']"
98700,N84883,news,newsscienceandtechnology,"Tesco CTO says retail firms must use AI, machine learning to win",Reskilling is critical to move forward.,https://assets.msn.com/labs/mind/BBWCOry.html,[],[],"Tesco CTO says retail firms must use AI, machine learning to win Reskilling is critical to move forward.","['Tesco CTO', 'CTO says retail', 'win Reskilling', 'Reskilling is critical', 'machine learning']","Tesco CTO, CTO says retail, win Reskilling, Reskilling is critical, machine learning","['biz/M&A', 'domain/Fintech', 'topic/Reskilling']"
98815,N57469,news,newsscienceandtechnology,Microsoft AI helps diagnose cervical cancer faster,"In some cases, AI-assisted cancer detection might be more than a convenience -- it could be the key to getting a diagnosis in the first place. Microsoft and SRL Diagnostics have developed an AI tool that helps detect cervical cancer, freeing doctors in India and other countries where the sheer volume of patients could prove overwhelming. The team trained an AI to spot signs of the cancer by feeding it ""thousands"" of annotated cervical smear...",https://assets.msn.com/labs/mind/BBWyHwV.html,[],"[{""Label"": ""SRL Diagnostics"", ""Type"": ""O"", ""WikidataId"": ""Q30672693"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [157], ""SurfaceForms"": [""SRL Diagnostics""]}, {""Label"": ""India"", ""Type"": ""G"", ""WikidataId"": ""Q668"", ""Confidence"": 0.997, ""OccurrenceOffsets"": [253], ""SurfaceForms"": [""India""]}, {""Label"": ""Microsoft"", ""Type"": ""O"", ""WikidataId"": ""Q2283"", ""Confidence"": 0.999, ""OccurrenceOffsets"": [143], ""SurfaceForms"": [""Microsoft""]}]","Microsoft AI helps diagnose cervical cancer faster In some cases, AI-assisted cancer detection might be more than a convenience -- it could be the key to getting a diagnosis in the first place. Microsoft and SRL Diagnostics have developed an AI tool that helps detect cervical cancer, freeing doctors in India and other countries where the sheer volume of patients could prove overwhelming. The team trained an AI to spot signs of the cancer by feeding it ""thousands"" of annotated cervical smear...","['AI-assisted cancer detection', 'diagnose cervical cancer', 'cervical cancer faster', 'SRL Diagnostics', 'AI-assisted cancer']","AI-assisted cancer detection, diagnose cervical cancer, cervical cancer faster, SRL Diagnostics, AI-assisted cancer","['org/Microsoft', 'domain/Healthcare', 'topic/AI-assisted cancer detection', 'event/Funding']"
99428,N119468,news,newsscienceandtechnology,Weather Channel app uses Watson to tell you when flu season is coming,"Are you the sort who grows wary around other people when flu season hits? You now have another tool in your (slightly anti-social) arsenal. The latest version of the Weather Channel app for Android and iOS now includes a Flu Insights feature that uses IBM's Watson to warn you when influenza is likely to be on the warpath. The team-up wields machine learning to provide a 15-day flu forecast as well notifications that pop up at key moments, such...",https://assets.msn.com/labs/mind/BBWyMv0.html,"[{""Label"": ""The Weather Channel"", ""Type"": ""M"", ""WikidataId"": ""Q2043935"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Weather Channel""]}]","[{""Label"": ""The Weather Channel"", ""Type"": ""M"", ""WikidataId"": ""Q2043935"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [166], ""SurfaceForms"": [""Weather Channel""]}, {""Label"": ""Android (operating system)"", ""Type"": ""J"", ""WikidataId"": ""Q94"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [190], ""SurfaceForms"": [""Android""]}]","Weather Channel app uses Watson to tell you when flu season is coming Are you the sort who grows wary around other people when flu season hits? You now have another tool in your (slightly anti-social) arsenal. The latest version of the Weather Channel app for Android and iOS now includes a Flu Insights feature that uses IBM's Watson to warn you when influenza is likely to be on the warpath. The team-up wields machine learning to provide a 15-day flu forecast as well notifications that pop up at key moments, such...","['Weather Channel app', 'flu season hits', 'Weather Channel', 'season hits', 'flu season']","Weather Channel app, flu season hits, Weather Channel, season hits, flu season","['domain/Healthcare', 'topic/Multimodal', 'org/IBM']"
99981,N82427,news,newsscienceandtechnology,Alexa as your new bestie: Can an AI robot or voice assistant help you feel less lonely?,"The promise is that companion robots and voice assistants such as Alexa and the Google Assistant will be our ""friends."" Can AI solve loneliness?",https://assets.msn.com/labs/mind/BBWsIXk.html,"[{""Label"": ""Artificial intelligence"", ""Type"": ""C"", ""WikidataId"": ""Q11660"", ""Confidence"": 0.914, ""OccurrenceOffsets"": [33], ""SurfaceForms"": [""AI""]}]","[{""Label"": ""Artificial intelligence"", ""Type"": ""C"", ""WikidataId"": ""Q11660"", ""Confidence"": 0.914, ""OccurrenceOffsets"": [124], ""SurfaceForms"": [""AI""]}, {""Label"": ""Google Assistant"", ""Type"": ""W"", ""WikidataId"": ""Q25025241"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [80], ""SurfaceForms"": [""Google Assistant""]}]","Alexa as your new bestie: Can an AI robot or voice assistant help you feel less lonely? The promise is that companion robots and voice assistants such as Alexa and the Google Assistant will be our ""friends."" Can AI solve loneliness?","['feel less lonely', 'Google Assistant', 'voice assistant', 'Alexa', 'assistant']","feel less lonely, Google Assistant, voice assistant, Alexa, assistant","['domain/Fintech', 'domain/Healthcare', 'topic/Agents', 'policy/Regulation']"
100205,N117472,news,newsscienceandtechnology,Apple Card issuer investigated after viral tweet,Algorithm allegedly offering men a higher credit limit than women.,https://assets.msn.com/labs/mind/BBWyc7J.html,[],[],Apple Card issuer investigated after viral tweet Algorithm allegedly offering men a higher credit limit than women.,"['Apple Card issuer', 'Card issuer investigated', 'viral tweet Algorithm', 'tweet Algorithm allegedly', 'Algorithm allegedly offering']","Apple Card issuer, Card issuer investigated, viral tweet Algorithm, tweet Algorithm allegedly, Algorithm allegedly offering","['biz/M&A', 'domain/Fintech', 'topic/Safety', 'geo/US \n\n\nLet me explain my choices:\n\n* **biz/M&A:** While not a direct M&A', 'investigations often lead to legal and financial repercussions that could trigger such actions.\n* **domain/Fintech:** The article clearly deals with financial services (credit cards).\n* **topic/Safety:**  The alleged algorithm disparity raises concerns about fairness and bias in AI', 'directly impacting safety and ethical considerations.\n* **geo/US:**  The context of a ""viral tweet"" and the phrase ""Card issuer investigated"" strongly suggests a US-based company and legal system. \n\n\nLet me know if you have any other articles you\'d like me to tag!']"
100575,N78685,news,newsscienceandtechnology,2 Simple Steps to Withstand Google's Constant Updates to Its Search Algorithm,You must do the best job on the internet at delivering the answers searchers are seeking.,https://assets.msn.com/labs/mind/BBWsVjJ.html,"[{""Label"": ""Google"", ""Type"": ""O"", ""WikidataId"": ""Q95"", ""Confidence"": 0.993, ""OccurrenceOffsets"": [28], ""SurfaceForms"": [""Google""]}, {""Label"": ""Search algorithm"", ""Type"": ""C"", ""WikidataId"": ""Q755673"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [61], ""SurfaceForms"": [""Search Algorithm""]}]",[],2 Simple Steps to Withstand Google's Constant Updates to Its Search Algorithm You must do the best job on the internet at delivering the answers searchers are seeking.,"['Withstand Google Constant', 'Google Constant Updates', 'Simple Steps', 'Steps to Withstand', 'Withstand Google']","Withstand Google Constant, Google Constant Updates, Simple Steps, Steps to Withstand, Withstand Google","['domain/Search', 'topic/Multimodal']"
101130,N59088,news,newsscienceandtechnology,Apple Card issuer investigated after viral tweet accuses it of 'sexist' practices,Algorithm allegedly offering men a higher credit limit than women.,https://assets.msn.com/labs/mind/BBWyrBU.html,[],[],Apple Card issuer investigated after viral tweet accuses it of 'sexist' practices Algorithm allegedly offering men a higher credit limit than women.,"['Apple Card issuer', 'practices Algorithm allegedly', 'Card issuer investigated', 'Algorithm allegedly offering', 'Apple Card']","Apple Card issuer, practices Algorithm allegedly, Card issuer investigated, Algorithm allegedly offering, Apple Card","['biz/M&A', 'domain/Fintech', 'topic/Safety', 'geo/US  \n\n\n```']"
